formation_month,regime,trailing_six_month_market_return,audit_start,audit_end,audit_history_months,regime_audit_months,regime_sparse_fallback,single_market_pool_count,admitted_pool_members,finite_scores,selected__trend,pool_performance__trend,pool_robustness__trend,router_weight__trend,selected__reversal,pool_performance__reversal,pool_robustness__reversal,router_weight__reversal,selected__breakout,pool_performance__breakout,pool_robustness__breakout,router_weight__breakout,selected__exposure_control,pool_performance__exposure_control,pool_robustness__exposure_control,router_weight__exposure_control
2002-11-30,sideways,-0.04916227505621629,1992-11-30,2002-10-31,120,19,False,12,20,983,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__triple_mean,0.006616507122268417,0.515,0.1827337630468987,reversal__risk_adjusted|reversal__pair_mean|reversal__primary|reversal__interaction|reversal__secondary,0.03896713684383334,0.5050000000000001,0.34724925674097074,breakout__interaction|breakout__secondary|breakout__risk_adjusted|breakout__pair_mean|breakout__triple_mean,-0.044575935922752004,0.5133333333333334,0.06558506829272816,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__secondary|exposure_control__primary,0.04625583123973011,0.5183333333333333,0.4044319119194024
2002-12-31,sideways,-0.038432726140991025,1992-12-31,2002-11-30,120,20,False,12,20,984,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__risk_adjusted,0.021941321014612457,0.5183333333333333,0.18669638968336566,reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__interaction|reversal__triple_mean,0.05434778135919569,0.5016666666666667,0.3539938663859113,breakout__interaction|breakout__primary|breakout__secondary|breakout__risk_adjusted|breakout__triple_mean,-0.0432894779397067,0.5116666666666666,0.050477838602679036,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__primary|exposure_control__secondary,0.06113233948029513,0.5183333333333333,0.40883190532804414
2003-01-31,sideways,0.005280046724243759,1993-01-31,2002-12-31,120,21,False,12,20,980,trend__pair_mean|trend__interaction|trend__primary|trend__secondary|trend__risk_adjusted,0.023210703476500116,0.5083333333333333,0.20240154994211967,reversal__risk_adjusted|reversal__pair_mean|reversal__primary|reversal__interaction|reversal__triple_mean,0.05026649036594022,0.5116666666666667,0.3482901858398926,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__secondary|breakout__risk_adjusted,-0.04049518777772538,0.5066666666666666,0.05656002348341292,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__secondary|exposure_control__pair_mean,0.056689796938488315,0.495,0.39274824073457487
2003-02-28,sideways,-0.019512733809315175,1993-02-28,2003-01-31,120,22,False,12,20,984,trend__interaction|trend__pair_mean|trend__primary|trend__secondary|trend__risk_adjusted,0.02647531918987993,0.5133333333333333,0.2221895129360872,reversal__risk_adjusted|reversal__pair_mean|reversal__primary|reversal__interaction|reversal__triple_mean,0.045046362302747917,0.5066666666666666,0.32105684943994955,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__risk_adjusted|breakout__secondary,-0.03502703861148451,0.5066666666666666,0.0647251724655753,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__secondary|exposure_control__primary,0.055240507828359674,0.49833333333333324,0.392028465158388
2003-03-31,bull,0.09995053063656312,1993-03-31,2003-02-28,120,89,False,12,20,985,trend__pair_mean|trend__secondary|trend__interaction|trend__primary|trend__risk_adjusted,0.02469816417375867,0.51,0.3174672269196134,reversal__interaction|reversal__primary|reversal__triple_mean|reversal__pair_mean|reversal__risk_adjusted,0.012783679035491305,0.49833333333333335,0.2487010454863841,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__pair_mean|breakout__risk_adjusted,-0.005612378577793481,0.5,0.1722873522898796,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__primary|exposure_control__secondary,0.014926299522400039,0.5133333333333333,0.261544375304123
2003-04-30,bull,0.08765348198589007,1993-04-30,2003-03-31,120,89,False,12,20,988,trend__pair_mean|trend__interaction|trend__secondary|trend__primary|trend__risk_adjusted,0.02310161368818322,0.51,0.3120059300361245,reversal__interaction|reversal__primary|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean,0.01371081805441735,0.5033333333333332,0.25771979997735084,breakout__triple_mean|breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__pair_mean,-0.007225812654310548,0.4999999999999999,0.16926637666276786,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__primary|exposure_control__pair_mean,0.013844703121362455,0.5233333333333333,0.2610078933237567
2003-05-31,bull,0.08241897476065985,1993-05-31,2003-04-30,120,89,False,12,20,987,trend__pair_mean|trend__interaction|trend__secondary|trend__primary|trend__risk_adjusted,0.02158487487544693,0.5,0.3073873562930261,reversal__risk_adjusted|reversal__interaction|reversal__primary|reversal__pair_mean|reversal__triple_mean,0.013439760528262124,0.49333333333333346,0.26030996105393545,breakout__triple_mean|breakout__risk_adjusted|breakout__primary|breakout__interaction|breakout__pair_mean,-0.008131750970837032,0.5149999999999999,0.17093377182444544,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__primary|exposure_control__pair_mean,0.01289274962484721,0.5233333333333332,0.261368910828593
2003-06-30,bull,0.15944648878465073,1993-06-30,2003-05-31,120,89,False,12,20,985,trend__interaction|trend__pair_mean|trend__secondary|trend__risk_adjusted|trend__triple_mean,0.014756927267966614,0.5083333333333334,0.2817981932832167,reversal__risk_adjusted|reversal__pair_mean|reversal__interaction|reversal__primary|reversal__triple_mean,0.013694776410203518,0.5133333333333333,0.27656563505901555,breakout__triple_mean|breakout__pair_mean|breakout__primary|breakout__interaction|breakout__risk_adjusted,-0.008415742723505948,0.485,0.17522504542136852,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__primary|exposure_control__secondary,0.011574403010260236,0.5233333333333333,0.2664111262363992
2003-07-31,bull,0.21473035847888844,1993-07-31,2003-06-30,120,89,False,12,20,986,trend__interaction|trend__pair_mean|trend__secondary|trend__risk_adjusted|trend__primary,0.017358508074584153,0.51,0.28984330613339565,reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__interaction|reversal__triple_mean,0.015128876126720045,0.5183333333333333,0.27835978872702993,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__risk_adjusted|breakout__pair_mean,-0.009830287786524845,0.505,0.1678489614526394,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__primary|exposure_control__pair_mean,0.012345747112452102,0.5233333333333333,0.26394794368693486
2003-08-31,bull,0.2623750444263271,1993-08-31,2003-07-31,120,89,False,12,20,982,trend__secondary|trend__interaction|trend__pair_mean|trend__risk_adjusted|trend__primary,0.017039436157961253,0.51,0.2951891262663678,reversal__interaction|reversal__primary|reversal__pair_mean|reversal__triple_mean|reversal__risk_adjusted,0.014371088247121145,0.5233333333333334,0.28172064668323016,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__pair_mean|breakout__risk_adjusted,-0.009550732306186065,0.5,0.17257171472692745,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__primary|exposure_control__secondary,0.0086269309435479,0.5183333333333333,0.2505185123234747
2003-09-30,bull,0.23222618388917593,1993-09-30,2003-08-31,120,89,False,12,20,982,trend__secondary|trend__interaction|trend__pair_mean|trend__primary|trend__risk_adjusted,0.014438132280107221,0.515,0.2803251721647976,reversal__pair_mean|reversal__primary|reversal__interaction|reversal__triple_mean|reversal__risk_adjusted,0.0170037408472392,0.5183333333333333,0.2955769167416039,breakout__interaction|breakout__triple_mean|breakout__risk_adjusted|breakout__secondary|breakout__primary,-0.015305475125565193,0.4966666666666667,0.15322561510097202,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean,0.01276465988712757,0.5133333333333334,0.2708722959926266
2003-10-31,bull,0.2089346610319862,1993-10-31,2003-09-30,120,89,False,12,20,982,trend__interaction|trend__pair_mean|trend__secondary|trend__primary|trend__risk_adjusted,0.017520186149134982,0.525,0.29504039820687256,reversal__interaction|reversal__primary|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean,0.015205294197160239,0.5283333333333333,0.28216192764963544,breakout__triple_mean|breakout__interaction|breakout__risk_adjusted|breakout__pair_mean|breakout__primary,-0.011248567982861495,0.5050000000000001,0.1643070950141094,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean,0.011074200759426276,0.5183333333333333,0.25849057912938256
2003-11-30,bull,0.15340799073448141,1993-11-30,2003-10-31,120,89,False,12,20,983,trend__pair_mean|trend__primary|trend__secondary|trend__interaction|trend__risk_adjusted,0.020393152628622555,0.5149999999999999,0.3117918441107629,reversal__risk_adjusted|reversal__interaction|reversal__primary|reversal__triple_mean|reversal__pair_mean,0.014645104217651594,0.5133333333333333,0.277700028596947,breakout__risk_adjusted|breakout__interaction|breakout__triple_mean|breakout__primary|breakout__secondary,-0.013611336529504182,0.5216666666666667,0.15847222621161414,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__primary|exposure_control__secondary,0.009921606451630123,0.5083333333333333,0.252035901080676
2003-12-31,bull,0.18962006879315219,1993-12-31,2003-11-30,120,89,False,12,20,979,trend__pair_mean|trend__interaction|trend__secondary|trend__primary|trend__risk_adjusted,0.016310215314237552,0.525,0.28874733112925977,reversal__risk_adjusted|reversal__interaction|reversal__primary|reversal__triple_mean|reversal__pair_mean,0.016667765860913383,0.5083333333333333,0.2884061404302269,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__secondary,-0.014995305699174118,0.5216666666666667,0.15412669084244046,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__primary|exposure_control__interaction|exposure_control__pair_mean,0.012882748080866924,0.5183333333333333,0.26871983759807294
2004-01-31,bull,0.18648351069008395,1994-01-31,2003-12-31,120,89,False,12,20,983,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__triple_mean,0.01608029234287121,0.5266666666666666,0.2910451464661757,reversal__primary|reversal__risk_adjusted|reversal__interaction|reversal__triple_mean|reversal__pair_mean,0.016957634334194623,0.5133333333333334,0.2942290573994539,breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__triple_mean|breakout__primary,-0.015543668502032038,0.5266666666666667,0.15462443562331663,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__secondary,0.011626609286055006,0.48,0.26010136051105387
2004-02-29,bull,0.17781186476568078,1994-02-28,2004-01-31,120,89,False,12,20,981,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__triple_mean,0.014397173835697545,0.5216666666666667,0.2840783680700795,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__triple_mean,0.018434831113469354,0.5133333333333334,0.30668974160033735,breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__triple_mean|breakout__primary,-0.016757807468476812,0.5266666666666666,0.15272677152636385,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean|exposure_control__triple_mean,0.009708764340119884,0.5050000000000001,0.25650511880321925
2004-03-31,bull,0.17469650635646206,1994-03-31,2004-02-29,120,89,False,12,20,983,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__risk_adjusted,0.016978257703433846,0.5199999999999999,0.29625651406629144,reversal__interaction|reversal__pair_mean|reversal__primary|reversal__triple_mean|reversal__risk_adjusted,0.01657295103956055,0.5133333333333333,0.2928868081316175,breakout__interaction|breakout__primary|breakout__triple_mean|breakout__risk_adjusted|breakout__secondary,-0.01484728784819143,0.5016666666666667,0.15532941237498973,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__pair_mean|exposure_control__secondary,0.009708429570113855,0.5149999999999999,0.2555272654271014
2004-04-30,bull,0.09153399339251345,1994-04-30,2004-03-31,120,90,False,12,20,974,trend__interaction|trend__secondary|trend__pair_mean|trend__risk_adjusted|trend__primary,0.01532730172897094,0.5249999999999999,0.28594497295839627,reversal__pair_mean|reversal__interaction|reversal__primary|reversal__triple_mean|reversal__risk_adjusted,0.016431343417547952,0.5133333333333333,0.29062881132814306,breakout__interaction|breakout__primary|breakout__triple_mean|breakout__risk_adjusted|breakout__secondary,-0.014480175158340838,0.5016666666666667,0.15570811324199513,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__pair_mean|exposure_control__secondary,0.012284060749324817,0.515,0.2677181024714656
2004-05-31,bull,0.09227635627725528,1994-05-31,2004-04-30,120,91,False,12,20,978,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__risk_adjusted,0.014802314828988746,0.51,0.2794575226887019,reversal__pair_mean|reversal__primary|reversal__interaction|reversal__triple_mean|reversal__risk_adjusted,0.017749825729787543,0.5133333333333332,0.2969213205278757,breakout__interaction|breakout__triple_mean|breakout__secondary|breakout__primary|breakout__risk_adjusted,-0.015657669560366915,0.4966666666666667,0.15095532777916343,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__secondary|exposure_control__primary,0.013488815037746583,0.5133333333333333,0.27266582900425906
2004-06-30,bull,0.0624681284572528,1994-06-30,2004-05-31,120,92,False,12,20,975,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__risk_adjusted,0.016429667138750305,0.5199999999999999,0.2925977985656679,reversal__primary|reversal__interaction|reversal__triple_mean|reversal__pair_mean|reversal__risk_adjusted,0.01695150436445305,0.5033333333333333,0.29321389977655987,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__risk_adjusted|breakout__secondary,-0.014720476695913073,0.4966666666666667,0.15510920566233602,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__secondary|exposure_control__pair_mean,0.010471389146879544,0.515,0.2590790959954362
